Time,CountryName,CountryCode,Literacy,Internetuse,SecureServers,GDPCapita
2000,Fragile and conflict affected situations,FCS,63.02628,0.263867956,..,644.4164972
2000,Heavily indebted poor countries (HIPC),HPC,50.65659,0.17508766,..,335.1298973
2000,High income,HIC,..,29.6833624,..,25020.6634
2000,IBRD only,IBD,82.16627,1.869143689,..,1455.15734
2000,IDA & IBRD total,IBT,77.46237,1.56272416,..,1232.449623
2000,IDA blend,IDB,66.00853,..,..,550.8083536
2000,IDA only,IDX,54.27248,0.141231809,..,347.6906002
2000,IDA total,IDA,58.82061,0.167952021,..,417.4188474
2000,Late-demographic dividend,LTE,91.23161,2.469842168,..,1661.907835
2000,Latin America & Caribbean,LCN,89.06632,3.889305666,..,4358.725766
2000,Latin America & Caribbean (excluding high income),LAC,88.74151,3.075194613,..,3910.124652
2000,Latin America & the Caribbean (IDA & IBRD countries),TLA,88.76769,3.906902067,..,4273.252557
2000,Least developed countries: UN classification,LDC,51.99469,0.100264625,..,311.7894234
2000,Low & middle income,LMY,77.33614,1.400021189,..,1136.296086
2000,Low income,LIC,50.67088,0.113438901,..,311.8194642
2000,Lower middle income,LMC,66.67575,0.56403418,..,567.7341336
2000,Middle East & North Africa,MEA,68.91087,1.692336686,..,3049.345346
2000,Middle East & North Africa (excluding high income),MNA,66.88337,0.841835779,..,1607.635175
2000,Middle East & North Africa (IDA & IBRD countries),TMN,66.66792,0.838422751,..,1608.842159
2000,Middle income,MIC,79.31068,1.530016038,..,1221.495319
2000,North America,NAC,..,43.88696182,..,35242.0642
2000,Not classified,INX,..,..,..,..
2000,OECD members,OED,..,27.82525787,..,23625.05203
2000,Other small states,OSS,78.04831,5.40407304,..,4371.814063
2000,Pacific island small states,PSS,..,1.458417522,..,1753.425847
2000,Post-demographic dividend,PST,..,30.54603992,..,25759.22753
2000,Pre-demographic dividend,PRE,55.15354,0.124179768,..,426.570472
2000,Small states,SST,80.77915,5.014711123,..,4388.07828
2000,South Asia,SAS,57.65712,0.474534101,..,444.3339891
2000,South Asia (IDA & IBRD),TSA,57.65712,0.474534101,..,444.3339891
2000,Sub-Saharan Africa,SSF,56.2473,0.509143421,..,584.6384823
2000,Sub-Saharan Africa (excluding high income),SSA,56.24187,0.508301617,..,583.7876262
2000,Sub-Saharan Africa (IDA & IBRD countries),TSS,56.2473,0.509143421,..,584.6384823
2000,Upper middle income,UMC,90.54035,2.429403551,..,1880.91113
2000,World,WLD,81.48032,6.743230189,..,5488.337716
2009,Afghanistan,AFG,..,3.55,..,444.1844041
2009,Albania,ALB,..,41.2,..,4114.134899
2009,Algeria,DZA,..,11.23,..,3868.83123
2009,American Samoa,ASM,..,..,..,12058.26382
2009,Andorra,AND,..,78.53,..,43339.37987
2009,Angola,AGO,..,2.3,..,3117.896944
2009,Antigua and Barbuda,ATG,..,42,..,13082.28181
2009,Argentina,ARG,98.98342,34,..,8161.306966
2009,Armenia,ARM,..,15.3,..,2993.832531
2009,Aruba,ABW,..,58,..,24630.93927
2009,Australia,AUS,..,74.25,..,42709.8033
2009,Austria,AUT,..,73.45,..,47963.1794
2009,Azerbaijan,AZE,99.75984,27.4,..,4950.294791
2009,"Bahamas, The",BHS,..,33.88,..,28129.6075
2009,Bahrain,BHR,..,53,..,19356.67236
2009,Bangladesh,BGD,..,3.1,..,681.1205368
2009,Barbados,BRB,..,64.7,..,16087.72938
2009,Belarus,BLR,99.61706,27.43,..,5351.355382
2009,Belgium,BEL,..,70,..,44880.57302
2009,Belize,BLZ,..,27.2,..,4253.246753
2009,Benin,BEN,..,2.24,..,793.45243
2009,Bermuda,BMU,..,83.25,..,88463.31282
2009,Bhutan,BTN,..,7.17,..,1770.234497
2009,Bolivia,BOL,91.16783,16.8,..,1776.866476
2009,Bosnia and Herzegovina,BIH,..,37.74,..,4701.334426
2009,Botswana,BWA,..,6.15,..,5185.729845
2009,Brazil,BRA,90.29821,39.22,..,8553.381368
2009,British Virgin Islands,VGB,..,36,..,..
2009,Brunei Darussalam,BRN,..,49,..,27965.47504
2009,Bulgaria,BGR,..,45,..,6969.558557
2009,Burkina Faso,BFA,..,1.13,..,552.7455521
2009,Burundi,BDI,..,0.9,..,209.8537621
2009,Cabo Verde,CPV,..,21,..,3444.5566
2009,Cambodia,KHM,73.90003,0.53,..,738.2326684
2009,Cameroon,CMR,..,3.84,..,1338.884377
2009,Canada,CAN,..,80.3,..,40773.45436
2009,Cayman Islands,CYM,..,64.5,..,..
2009,Central African Republic,CAF,..,1.8,..,449.9612041
2009,Chad,TCD,..,1.5,..,804.4559039
2009,Channel Islands,CHI,..,..,..,..
2009,Chile,CHL,98.55368,41.56,..,10243.32824
2009,China,CHN,..,28.9,..,3838.433972
2009,Colombia,COL,93.24469,30,..,5119.191641
2009,Comoros,COM,..,3.5,..,1339.337191
2009,"Congo, Dem. Rep.",COD,..,0.56,..,298.8069562
2009,"Congo, Rep.",COG,..,4.5,..,2255.333119
2009,Costa Rica,CRI,..,34.33,..,6809.396224
2009,Cote d'Ivoire,CIV,..,2,..,1217.749206
2009,Croatia,HRV,..,50.58,..,14168.67371
2009,Cuba,CUB,..,14.33,..,5484.7763
2009,Curacao,CUW,..,..,..,..
2009,Cyprus,CYP,..,49.81,..,32105.8159
2009,Czech Republic,CZE,..,64.43,..,19741.59763
2009,Denmark,DNK,..,86.84,..,58163.29359
2009,Djibouti,DJI,..,4,..,1253.657431
2009,Dominica,DMA,..,42.02,..,6866.224899
2009,Dominican Republic,DOM,..,27.72,..,4952.677503
2009,Ecuador,ECU,92.24976,24.6,..,4255.565701
2009,"Egypt, Arab Rep.",EGY,..,20,..,2291.667062
2009,El Salvador,SLV,84.10289,12.11,..,2867.98508
2009,Equatorial Guinea,GNQ,..,2.13,..,16530.20937
2009,Eritrea,ERI,..,0.54,..,430.7544499
2009,Estonia,EST,..,72.5,..,14726.31828
2009,Eswatini,SWZ,..,8.94,..,3032.517049
2009,Ethiopia,ETH,..,0.54,..,379.7566385
2009,Faroe Islands,FRO,..,75.18,..,46521.50171
2009,Fiji,FJI,..,17,..,3369.408247
2009,Finland,FIN,..,82.49,..,47107.15571
2009,France,FRA,..,71.58,..,41575.41618
2009,French Polynesia,PYF,..,44.6,..,..
2009,Gabon,GAB,..,9.5,..,7603.660223
2009,"Gambia, The",GMB,..,7.63,..,549.3178255
2009,Georgia,GEO,..,20.07,..,2706.588511
2009,Germany,DEU,..,79,..,41732.70725
2009,Ghana,GHA,..,5.44,..,1086.765038
2009,Gibraltar,GIB,..,65.07,..,..
2009,Greece,GRC,93.90511,42.4,..,29710.9703
2009,Greenland,GRL,..,62.83,..,44918.56488
2009,Grenada,GRD,..,24.05,..,7395.063622
2009,Guam,GUM,..,50.64202838,..,30025.56035
2009,Guatemala,GTM,..,9.3,..,2635.758874
2009,Guinea,GIN,..,0.94,..,636.2799568
2009,Guinea-Bissau,GNB,..,2.303280592,..,544.8612801
2009,Guyana,GUY,84.99401,23.9,..,2764.306686
2009,Haiti,HTI,..,8.1,..,668.2976046
2009,Honduras,HND,..,9.8,..,1815.489496
2009,"Hong Kong SAR, China",HKG,..,69.4,..,30697.34038
2009,Hungary,HUN,..,62,..,13029.88338
2009,Iceland,ISL,..,93,..,40640.9902
2009,India,IND,..,5.12,..,1090.317765
2009,Indonesia,IDN,92.5817,6.92,..,2254.445592
2009,"Iran, Islamic Rep.",IRN,..,13.8,..,5619.117621
2009,Iraq,IRQ,..,1.06,..,3735.144836
2009,Ireland,IRL,..,67.38,..,52104.03472
2009,Isle of Man,IMN,..,..,..,69172.18604
2009,Israel,ISR,..,63.12,..,27709.11754
2009,Italy,ITA,..,48.83,..,36976.84553
2009,Jamaica,JAM,..,24.3,..,4303.539796
2009,Japan,JPN,..,78,..,40855.17564
2009,Jordan,JOR,..,26,..,3492.130906
2009,Kazakhstan,KAZ,99.73241,18.2,..,7165.223175
2009,Kenya,KEN,..,6.1,..,920.0816252
2009,Kiribati,KIR,..,8.97,..,1316.721614
2009,"Korea, Dem. People’s Rep.",PRK,..,0,..,..
2009,"Korea, Rep.",KOR,..,81.6,..,18291.9196
2009,Kosovo,XKX,..,..,..,3209.694109
2009,Kuwait,KWT,..,50.8,..,37567.30121
2009,Kyrgyz Republic,KGZ,99.24343,16,..,871.2243893
2009,Lao PDR,LAO,..,6,..,948.1276421
2009,Latvia,LVA,..,66.84,..,12219.37379
2009,Lebanon,LBN,91.18419,30.14,..,8480.988762
2009,Lesotho,LSO,75.8002,3.72,..,878.1654234
2009,Liberia,LBR,..,2,..,463.8559654
2009,Libya,LBY,..,10.8,..,10296.97353
2009,Liechtenstein,LIE,..,75,..,125945.0096
2009,Lithuania,LTU,..,59.76,..,11837.39103
2009,Luxembourg,LUX,..,87.31,..,103198.6693
2009,"Macao SAR, China",MAC,..,54,..,40881.38064
2009,"Macedonia, FYR",MKD,..,51.77,..,4543.890244
2009,Madagascar,MDG,64.48091,1.63,..,415.6893226
2009,Malawi,MWI,..,1.07,..,420.7472051
2009,Malaysia,MYS,..,55.9,..,7326.744435
2009,Maldives,MDV,..,24.8,..,6615.763778
2009,Mali,MLI,..,1.8,..,697.0153124
2009,Malta,MLT,..,58.86,..,20675.58259
2009,Marshall Islands,MHL,..,5.6,..,2917.001147
2009,Mauritania,MRT,..,2.28,..,1044.489823
2009,Mauritius,MUS,..,22.51,..,7318.12641
2009,Mexico,MEX,93.44188,26.34,..,7792.24773
2009,"Micronesia, Fed. Sts.",FSM,..,15.35,..,2693.023278
2009,Moldova,MDA,..,27.5,..,1525.526119
2009,Monaco,MCO,..,70.1,..,149221.3619
2009,Mongolia,MNG,..,10,..,1717.898761
2009,Montenegro,MNE,..,35.1,..,6727.107767
2009,Morocco,MAR,56.08367,41.3,..,2861.554005
2009,Mozambique,MOZ,50.58381,2.68,..,463.8526178
2009,Myanmar,MMR,..,0.22,..,741.0777116
2009,Namibia,NAM,..,6.5,..,4153.497885
2009,Nauru,NRU,..,..,..,4453.589937
2009,Nepal,NPL,..,1.97,..,480.7200909
2009,Netherlands,NLD,..,89.63,..,51900.34009
2009,New Caledonia,NCL,..,33.99,..,..
2009,New Zealand,NZL,..,79.7,..,28201.23228
2009,Nicaragua,NIC,..,7.3,..,1464.497754
2009,Niger,NER,..,0.76,..,339.7702669
2009,Nigeria,NGA,..,9.3,..,1890.389128
2009,Northern Mariana Islands,MNP,..,..,..,14279.55599
2009,Norway,NOR,..,92.08,..,80067.17664
2009,Oman,OMN,..,26.8,..,16784.34616
2009,Pakistan,PAK,54.89264,7.5,..,1006.603999
2009,Palau,PLW,..,..,..,8981.629142
2009,Panama,PAN,..,39.08,..,7575.780644
2009,Papua New Guinea,PNG,..,1.61,..,1672.490908
2009,Paraguay,PRY,93.75424,18.9,..,3645.944648
2009,Peru,PER,..,31.4,..,4166.093387
2009,Philippines,PHL,..,9,..,1825.34154
2009,Poland,POL,..,58.97,..,11527.59323
2009,Portugal,PRT,..,48.27,..,23063.97161
2009,Puerto Rico,PRI,..,41.5,..,25768.72589
2009,Qatar,QAT,..,53.1,..,61478.23813
2009,Romania,ROU,..,36.6,..,8474.872003
2009,Russian Federation,RUS,..,29,..,8562.809598
2009,Rwanda,RWA,..,7.7,..,539.1084948
2009,Samoa,WSM,..,6,..,3035.068269
2009,San Marino,SMR,..,54.21,..,76918.15358
2009,Sao Tome and Principe,STP,..,16.41,..,1099.571046
2009,Saudi Arabia,SAU,..,38,..,16094.2931
2009,Senegal,SEN,49.69513,7.5,..,1294.583723
2009,Serbia,SRB,..,38.1,..,5821.305397
2009,Seychelles,SYC,..,..,..,9706.95606
2009,Sierra Leone,SLE,..,0.26,..,388.8746021
2009,Singapore,SGP,..,69,..,38577.55822
2009,Sint Maarten (Dutch part),SXM,..,..,..,..
2009,Slovak Republic,SVK,..,70,..,16512.98197
2009,Slovenia,SVN,..,64,..,24633.79785
2009,Solomon Islands,SLB,..,4,..,1158.282672
2009,Somalia,SOM,..,1.160610542,..,..
2009,South Africa,ZAF,92.89486,10,..,5805.998362
2009,South Sudan,SSD,..,..,..,..
2009,Spain,ESP,97.67927,62.4,..,32334.00548
2009,Sri Lanka,LKA,..,8.78,..,2095.443968
2009,St. Kitts and Nevis,KNA,..,55.7,..,15074.21279
2009,St. Lucia,LCA,..,31,..,7384.27025
2009,St. Martin (French part),MAF,..,..,..,..
2009,St. Vincent and the Grenadines,VCT,..,31,..,6177.610514
2009,Sudan,SDN,..,..,..,1226.884381
2009,Suriname,SUR,..,31.36,..,7444.130075
2009,Sweden,SWE,..,91,..,46207.0592
2009,Switzerland,CHE,..,81.3,..,69927.46877
2009,Syrian Arab Republic,SYR,..,17.3,..,..
2009,Tajikistan,TJK,..,10.07,..,666.3458569
2009,Tanzania,TZA,..,2.4,..,658.7579527
2009,Thailand,THA,..,20.1,..,4212.054902
2009,Timor-Leste,TLS,..,2,..,2929.980284
2009,Togo,TGO,57.09338,2.6,..,531.6683806
2009,Tonga,TON,..,10,..,3070.987247
2009,Trinidad and Tobago,TTO,..,44.3,..,14506.58604
2009,Tunisia,TUN,..,34.07,..,4129.977335
2009,Turkey,TUR,90.81672,36.4,..,9036.268076
2009,Turkmenistan,TKM,..,1.95,..,4036.459223
2009,Turks and Caicos Islands,TCA,..,..,..,..
2009,Tuvalu,TUV,..,20,..,2595.639908
2009,Uganda,UGA,..,9.78,..,554.404991
2009,Ukraine,UKR,..,17.9,..,2545.480341
2009,United Arab Emirates,ARE,..,64,..,33072.57517
2009,United Kingdom,GBR,..,83.56,..,38262.18213
2009,United States,USA,..,71,..,47001.55535
2009,Uruguay,URY,98.26723,41.8,..,9415.170382
2009,Uzbekistan,UZB,..,11.9,..,1213.265328
2009,Vanuatu,VUT,..,7.5,..,2643.441423
2009,"Venezuela, RB",VEN,95.51199,32.7,..,11536.14939
2009,Vietnam,VNM,93.52045,26.55,..,1210.69111
2009,Virgin Islands (U.S.),VIR,..,27.39650968,..,38771.27439
2009,West Bank and Gaza,PSE,94.59917,32.23,..,1963.201519
2009,"Yemen, Rep.",YEM,..,9.96,..,1093.812918
2009,Zambia,ZMB,..,6.31,..,1139.110233
2009,Zimbabwe,ZWE,..,4,..,699.8822643
2009,Arab World,ARB,68.66351,21.42634931,..,5159.342763
2009,Caribbean small states,CSS,90.71516,31.7555303,..,8381.415142
2009,Central Europe and the Baltics,CEB,..,55.10283337,..,12259.05865
2009,Early-demographic dividend,EAR,73.97933,9.697857644,..,2449.691023
2009,East Asia & Pacific,EAS,94.98859,29.55359909,..,6628.144362
2009,East Asia & Pacific (excluding high income),EAP,94.53922,23.76631254,..,3328.867944
2009,East Asia & Pacific (IDA & IBRD countries),TEA,94.47115,24.06468038,..,3364.529079
2009,Euro area,EMU,98.61392,67.04301592,..,38480.92244
2009,Europe & Central Asia,ECS,98.56719,50.54062025,..,23087.37781
2009,Europe & Central Asia (excluding high income),ECA,98.08223,27.39838891,..,6546.592254
2009,Europe & Central Asia (IDA & IBRD countries),TEC,98.20237,30.37883923,..,7055.644586
2009,European Union,EUU,98.88927,67.27798828,..,33979.59642
2009,Fragile and conflict affected situations,FCS,60.69243,3.919145859,..,1279.55041
2009,Heavily indebted poor countries (HIPC),HPC,54.30983,3.126912305,..,699.2312273
2009,High income,HIC,..,68.78919639,..,36581.61856
2009,IBRD only,IBD,85.96254,20.28596592,..,3750.663351
2009,IDA & IBRD total,IBT,80.96079,16.8119493,..,3091.80862
2009,IDA blend,IDB,69.78101,8.114761023,..,1369.972073
2009,IDA only,IDX,58.1898,3.405774784,..,728.6093897
2009,IDA total,IDA,62.61343,5.013510519,..,943.6749556
2009,Late-demographic dividend,LTE,94.6394,30.59824643,..,5191.219896
2009,Latin America & Caribbean,LCN,91.42324,31.03941817,..,7316.718688
2009,Latin America & Caribbean (excluding high income),LAC,91.11197,30.19785345,..,6945.770196
2009,Latin America & the Caribbean (IDA & IBRD countries),TLA,91.21955,31.27579133,..,7195.567388
2009,Least developed countries: UN classification,LDC,56.46687,2.702761909,..,702.6808426
2009,Low & middle income,LMY,80.86176,16.19759607,..,2951.786449
2009,Low income,LIC,54.6644,3.27663176,..,604.7629024
2009,Lower middle income,LMC,71.43398,7.832289947,..,1385.986431
2009,Middle East & North Africa,MEA,75.54781,21.61841565,..,6229.031275
2009,Middle East & North Africa (excluding high income),MNA,73.1696,17.78760994,..,3629.570273
2009,Middle East & North Africa (IDA & IBRD countries),TMN,72.95272,17.61214929,..,3648.612343
2009,Middle income,MIC,82.98731,17.69823211,..,3229.572063
2009,North America,NAC,..,71.92675751,..,46394.38485
2009,Not classified,INX,..,..,..,..
2009,OECD members,OED,..,65.337324,..,34442.01521
2009,Other small states,OSS,80.4024,20.62774851,..,10892.36776
2009,Pacific island small states,PSS,..,10.87156551,..,2643.988227
2009,Post-demographic dividend,PST,..,68.86522805,..,38008.84415
2009,Pre-demographic dividend,PRE,54.80424,4.361325726,..,1191.934823
2009,Small states,SST,82.74811,22.26470649,..,9872.03327
2009,South Asia,SAS,64.12391,5.149467757,..,1036.000875
2009,South Asia (IDA & IBRD),TSA,64.12391,5.149467757,..,1036.000875
2009,Sub-Saharan Africa,SSF,58.81977,4.598676067,..,1342.210627
2009,Sub-Saharan Africa (excluding high income),SSA,58.81456,4.598676067,..,1341.356503
2009,Sub-Saharan Africa (IDA & IBRD countries),TSS,58.81977,4.598676067,..,1342.210627
2009,Upper middle income,UMC,93.78637,28.21975782,..,5238.930044
2009,World,WLD,84.14787,25.35634482,..,8798.665535
2010,Afghanistan,AFG,..,4,0.486057662,550.514974
2010,Albania,ALB,..,45,4.119434772,4094.360204
2010,Algeria,DZA,..,12.5,0.359934954,4463.394675
2010,American Samoa,ASM,..,..,53.92095188,10352.82276
2010,Andorra,AND,..,81,686.8050539,39736.35406
2010,Angola,AGO,..,2.8,1.283744783,3585.905553
2010,Antigua and Barbuda,ATG,..,47,633.8407581,12174.6978
2010,Argentina,ARG,98.95497,45,24.93699709,10276.2605
2010,Armenia,ARM,..,25,10.4264016,3218.381655
2010,Aruba,ABW,96.82264,62,88.5225585,23512.6026
2010,Australia,AUS,..,76,1402.793695,51936.88871
2010,Austria,AUT,..,75.17,690.1496089,46858.04327
2010,Azerbaijan,AZE,99.77114,46,2.540220526,5842.805784
2010,"Bahamas, The",BHS,..,43,360.2784675,27979.11493
2010,Bahrain,BHR,..,55,74.94789912,20722.10389
2010,Bangladesh,BGD,..,3.7,0.197175005,757.6717572
2010,Barbados,BRB,..,65.1,189.5775283,16203.15557
2010,Belarus,BLR,..,31.8,5.057645036,6181.399916
2010,Belgium,BEL,..,75,401.8140924,44380.17663
2010,Belize,BLZ,..,28.2,214.5469018,4342.963173
2010,Benin,BEN,..,3.13,0.108704408,757.6959074
2010,Bermuda,BMU,..,84.21,3562.43474,88207.32756
2010,Bhutan,BTN,..,13.6,1.374304087,2178.921383
2010,Bolivia,BOL,..,22.4,5.847810529,1981.170116
2010,Bosnia and Herzegovina,BIH,..,42.75,11.8213345,4614.829041
2010,Botswana,BWA,..,6,4.466798288,6346.156204
2010,Brazil,BRA,90.37918,40.65,28.09504483,11224.15408
2010,British Virgin Islands,VGB,..,37,624.4490156,..
2010,Brunei Darussalam,BRN,..,53,41.16687507,35268.10117
2010,Bulgaria,BGR,..,46.23,62.3343694,6843.26695
2010,Burkina Faso,BFA,..,2.4,0.256324536,575.4464527
2010,Burundi,BDI,..,1,0.456260059,231.7955369
2010,Cabo Verde,CPV,..,30,23.88611102,3312.825985
2010,Cambodia,KHM,..,1.26,0.698873556,785.6928841
2010,Cameroon,CMR,71.29051,4.3,0.3505171,1309.122208
2010,Canada,CAN,..,80.3,1282.683386,47447.47602
2010,Cayman Islands,CYM,..,66,1711.495847,..
2010,Central African Republic,CAF,36.75261,2,..,446.4436878
2010,Chad,TCD,..,1.7,0.084124086,896.5697341
2010,Channel Islands,CHI,..,..,..,..
2010,Chile,CHL,..,45,46.48876261,12860.17764
2010,China,CHN,95.12448,34.3,1.199068554,4560.512586
2010,Colombia,COL,93.37233,36.5,10.34450535,6230.738366
2010,Comoros,COM,..,5.1,0,1315.214806
2010,"Congo, Dem. Rep.",COD,..,0.72,0.061993145,334.2317025
2010,"Congo, Rep.",COG,..,5,0,2737.34233
2010,Costa Rica,CRI,..,36.5,104.2840045,8199.414621
2010,Cote d'Ivoire,CIV,..,2.7,0.539180507,1219.749096
2010,Croatia,HRV,..,56.55,114.5371398,13546.21421
2010,Cuba,CUB,..,15.9,0.088237492,5676.141403
2010,Curacao,CUW,..,..,0,..
2010,Cyprus,CYP,..,52.99,275.9285174,30818.46396
2010,Czech Republic,CZE,..,68.82,305.5064677,19808.07109
2010,Denmark,DNK,..,88.72,1588.050363,58041.41122
2010,Djibouti,DJI,..,6.5,4.699546259,1325.990724
2010,Dominica,DMA,..,47.45,41.99328108,6912.435714
2010,Dominican Republic,DOM,89.53873,31.4,11.6185264,5453.926861
2010,Ecuador,ECU,91.85404,29.03,10.64635423,4657.302361
2010,"Egypt, Arab Rep.",EGY,72.04785,21.6,2.437353882,2602.479549
2010,El Salvador,SLV,84.49272,15.9,13.62613077,2992.545274
2010,Equatorial Guinea,GNQ,..,6,0,17136.44568
2010,Eritrea,ERI,..,0.61,0.227746855,482.1490904
2010,Estonia,EST,..,74.1,535.496348,14638.60482
2010,Eswatini,SWZ,83.09829,11.04,4.156818471,3690.239228
2010,Ethiopia,ETH,..,0.75,0.034206484,341.3099092
2010,Faroe Islands,FRO,..,75.2,1709.577755,47397.90292
2010,Fiji,FJI,..,20,15.11715797,3651.966784
2010,Finland,FIN,..,86.89,1017.460722,46202.41516
2010,France,FRA,..,77.28,278.0515636,40638.334
2010,French Polynesia,PYF,..,49,63.4754686,..
2010,Gabon,GAB,..,13,2.438712116,8754.113376
2010,"Gambia, The",GMB,..,9.2,4.727716058,562.4837817
2010,Georgia,GEO,..,26.9,9.169638309,2964.477041
2010,Germany,DEU,..,82,1049.317943,41785.55691
2010,Ghana,GHA,71.49707,7.8,0.897515774,1312.607557
2010,Gibraltar,GIB,..,65,4851.004851,..
2010,Greece,GRC,..,44.4,63.93113924,26917.75898
2010,Greenland,GRL,..,63,931.3768562,43988.33249
2010,Grenada,GRD,..,27,95.53196977,7365.641538
2010,Guam,GUM,..,54.04,163.0666566,30700.43401
2010,Guatemala,GTM,..,10.5,7.245179683,2825.519029
2010,Guinea,GIN,25.30774,1,0.092642602,634.9231054
2010,Guinea-Bissau,GNB,..,2.45,..,545.7041208
2010,Guyana,GUY,..,29.9,1.339484245,3044.948083
2010,Haiti,HTI,..,8.37,0.20000766,662.2795182
2010,Honduras,HND,84.75536,11.09,6.101446555,1932.85829
2010,"Hong Kong SAR, China",HKG,..,72,447.4530907,32549.99823
2010,Hungary,HUN,..,65,167.6996143,13092.23376
2010,Iceland,ISL,..,93.39,2333.032534,41851.73548
2010,India,IND,..,7.5,1.67427484,1345.770153
2010,Indonesia,IDN,..,10.92,1.632827263,3113.480635
2010,"Iran, Islamic Rep.",IRN,..,15.9,1.233781291,6531.92743
2010,Iraq,IRQ,..,2.5,0.032506899,4502.749048
2010,Ireland,IRL,..,69.85,959.3972135,48671.88829
2010,Isle of Man,IMN,..,..,62.44380058,73935.679
2010,Israel,ISR,..,67.5,444.4094653,30642.94062
2010,Italy,ITA,..,53.68,127.0635662,35849.3732
2010,Jamaica,JAM,..,27.67,24.13735575,4685.58832
2010,Japan,JPN,..,78.21,552.9007574,44507.67639
2010,Jordan,JOR,92.55104,27.2,11.97373019,3679.190275
2010,Kazakhstan,KAZ,99.78163,31.6,3.492246478,9070.488253
2010,Kenya,KEN,..,7.2,1.571941017,967.3504549
2010,Kiribati,KIR,..,9.07,0,1520.875339
2010,"Korea, Dem. People’s Rep.",PRK,..,0,0,..
2010,"Korea, Rep.",KOR,..,83.7,175.3234928,22086.95292
2010,Kosovo,XKX,..,..,..,3283.510304
2010,Kuwait,KWT,94.46901,61.4,78.71696681,38497.61696
2010,Kyrgyz Republic,KGZ,..,16.3,1.835569669,880.0377751
2010,Lao PDR,LAO,..,7,0.480286327,1141.127115
2010,Latvia,LVA,..,68.42,227.4076246,11326.21947
2010,Lebanon,LBN,..,43.68,19.13703059,8858.283972
2010,Lesotho,LSO,..,3.86,0.490063713,1157.341092
2010,Liberia,LBR,..,2.3,0.506569574,506.0630046
2010,Libya,LBY,..,14,1.134680036,12120.56217
2010,Liechtenstein,LIE,..,80,3805.238452,141165.0829
2010,Lithuania,LTU,..,62.12,177.2521843,11984.86857
2010,Luxembourg,LUX,..,90.62,1195.377086,104965.3061
2010,"Macao SAR, China",MAC,..,55.198,210.4404537,52374.79445
2010,"Macedonia, FYR",MKD,..,51.9,19.7996947,4542.904104
2010,Madagascar,MDG,..,1.7,0.283665947,412.7309341
2010,Malawi,MWI,61.30972,2.26,0.197796612,458.8654301
2010,Malaysia,MYS,..,56.3,45.06925779,9071.356987
2010,Maldives,MDV,..,26.53,24.6906129,7100.405899
2010,Mali,MLI,31.09975,2,0.464342324,708.3707632
2010,Malta,MLT,..,63,1654.97409,21087.79469
2010,Marshall Islands,MHL,..,7,19.07486886,3146.763948
2010,Mauritania,MRT,..,4,1.662260292,1201.756291
2010,Mauritius,MUS,..,28.33,30.39027511,8000.376432
2010,Mexico,MEX,93.06894,31.05,13.04989618,9016.457927
2010,"Micronesia, Fed. Sts.",FSM,..,20,28.95305744,2861.771348
2010,Moldova,MDA,..,32.3,10.66802918,1631.535832
2010,Monaco,MCO,..,75,754.8390575,144569.1758
2010,Mongolia,MNG,98.257,10.2,9.216080217,2650.353648
2010,Montenegro,MNE,..,37.5,20.98710423,6682.281158
2010,Morocco,MAR,..,52,1.573605926,2834.20472
2010,Mozambique,MOZ,..,4.17,0.743144339,419.2258149
2010,Myanmar,MMR,..,0.25,0.019937835,987.7365832
2010,Namibia,NAM,..,11.6,6.442201945,5191.583081
2010,Nauru,NRU,..,..,0,4912.599558
2010,Nepal,NPL,..,7.93,0.888127829,592.1835216
2010,Netherlands,NLD,..,90.72,2084.813637,50338.25483
2010,New Caledonia,NCL,..,42,128.1281281,..
2010,New Zealand,NZL,..,80.46,1388.742042,33692.01083
2010,Nicaragua,NIC,..,10,4.705699456,1526.497938
2010,Niger,NER,..,0.83,0.182641975,348.1560591
2010,Nigeria,NGA,..,11.5,0.643215529,2291.360013
2010,Northern Mariana Islands,MNP,..,..,128.6197266,14681.02308
2010,Norway,NOR,..,93.39,1557.293426,87770.26684
2010,Oman,OMN,86.939,35.8278,20.3849467,19281.00081
2010,Pakistan,PAK,55.37519,8,0.621481513,1040.142268
2010,Palau,PLW,..,..,0,8933.219345
2010,Panama,PAN,94.09412,40.1,133.9473686,8080.838225
2010,Papua New Guinea,PNG,61.6,1.28,1.547500021,2004.818112
2010,Paraguay,PRY,93.87092,19.8,6.119283844,4382.690449
2010,Peru,PER,..,34.77,10.24728084,5022.493191
2010,Philippines,PHL,..,25,5.057260998,2129.499247
2010,Poland,POL,..,62.32,155.0096452,12597.86239
2010,Portugal,PRT,..,53.3,162.3932432,22538.65408
2010,Puerto Rico,PRI,91.96523,45.3,95.1222953,26435.74879
2010,Qatar,QAT,..,69,64.61850359,70306.22784
2010,Romania,ROU,..,39.93,39.01837474,8209.919456
2010,Russian Federation,RUS,99.68427,43,17.09492068,10674.98771
2010,Rwanda,RWA,65.85227,8,0.878319389,563.4013453
2010,Samoa,WSM,..,7,26.85212535,3453.434298
2010,San Marino,SMR,..,..,964.3201543,68758.36862
2010,Sao Tome and Principe,STP,..,18.75,0,1129.754961
2010,Saudi Arabia,SAU,..,41,13.08992347,19259.58726
2010,Senegal,SEN,..,8,1.006485717,1255.402738
2010,Serbia,SRB,..,40.9,7.405948568,5411.877404
